symbol,name,open,high,low,close,volume,strike,category,exchange_id
PETRW449,"PETROBRAS PN, R$ 40.15, 14-11-2024",3.88,3.97,3.7,3.84,21800,40.15,PUT,BOVESPA
PETRK451,"PETROBRAS PN, R$ 40.40, 14-11-2024",0.06,0.11,0.04,0.1,785600,40.4,CALL,BOVESPA
PETRW451,"PETROBRAS PN, R$ 40.40, 14-11-2024",4.06,4.37,4.03,4.03,31800,40.4,PUT,BOVESPA
PETRK454,"PETROBRAS PN, R$ 40.65, 14-11-2024",0.04,0.1,0.04,0.08,235000,40.65,CALL,BOVESPA
PETRW454,"PETROBRAS PN, R$ 40.65, 14-11-2024",4.29,4.54,4.22,4.31,17700,40.65,PUT,BOVESPA
PETRK456,"PETROBRAS PN, R$ 40.90, 14-11-2024",0.04,0.08,0.04,0.08,643600,40.9,CALL,BOVESPA
PETRW456,"PETROBRAS PN, R$ 40.90, 14-11-2024",4.58,4.81,4.4,4.4,10600,40.9,PUT,BOVESPA
PETRK459,"PETROBRAS PN, R$ 41.15, 14-11-2024",0.04,0.07,0.03,0.07,114900,41.15,CALL,BOVESPA
PETRW459,"PETROBRAS PN, R$ 41.15, 14-11-2024",4.73,4.73,4.65,4.65,600,41.15,PUT,BOVESPA
PETRK461,"PETROBRAS PN, R$ 41.40, 14-11-2024",0.04,0.06,0.03,0.06,663700,41.4,CALL,BOVESPA
PETRW461,"PETROBRAS PN, R$ 41.40, 14-11-2024",0.0,0.0,0.0,5.29,0,41.4,PUT,BOVESPA
PETRK464,"PETROBRAS PN, R$ 41.65, 14-11-2024",0.03,0.05,0.02,0.05,116800,41.65,CALL,BOVESPA
PETRW464,"PETROBRAS PN, R$ 41.65, 14-11-2024",5.48,5.48,5.18,5.18,2200,41.65,PUT,BOVESPA
PETRK466,"PETROBRAS PN, R$ 41.90, 14-11-2024",0.03,0.05,0.03,0.04,116000,41.9,CALL,BOVESPA
PETRW466,"PETROBRAS PN, R$ 41.90, 14-11-2024",0.0,0.0,0.0,5.95,0,41.9,PUT,BOVESPA
PETRK469,"PETROBRAS PN, R$ 42.15, 14-11-2024",0.03,0.05,0.02,0.05,42300,42.15,CALL,BOVESPA
PETRW469,"PETROBRAS PN, R$ 42.15, 14-11-2024",5.92,5.92,5.92,5.92,100,42.15,PUT,BOVESPA
PETRK471,"PETROBRAS PN, R$ 42.40, 14-11-2024",0.02,0.04,0.02,0.04,501000,42.4,CALL,BOVESPA
PETRW471,"PETROBRAS PN, R$ 42.40, 14-11-2024",0.0,0.0,0.0,6.38,0,42.4,PUT,BOVESPA
PETRK474,"PETROBRAS PN, R$ 42.65, 14-11-2024",0.02,0.04,0.02,0.04,129200,42.65,CALL,BOVESPA
PETRW474,"PETROBRAS PN, R$ 42.65, 14-11-2024",6.5,6.5,6.5,6.5,23000,42.65,PUT,BOVESPA
PETRK476,"PETROBRAS PN, R$ 42.90, 14-11-2024",0.02,0.03,0.02,0.03,270900,42.9,CALL,BOVESPA
PETRW476,"PETROBRAS PN, R$ 42.90, 14-11-2024",6.51,6.78,6.32,6.48,4800,42.9,PUT,BOVESPA
PETRK2,"PETROBRAS PN, R$ 43.15, 14-11-2024",0.02,0.03,0.01,0.03,139000,43.15,CALL,BOVESPA
PETRW2,"PETROBRAS PN, R$ 43.15, 14-11-2024",6.9,7.05,6.45,6.6,8600,43.15,PUT,BOVESPA
PETRK43,"PETROBRAS PN, R$ 43.40, 14-11-2024",0.02,0.03,0.01,0.03,69500,43.4,CALL,BOVESPA
PETRW43,"PETROBRAS PN, R$ 43.40, 14-11-2024",7.12,7.12,6.71,6.71,300,43.4,PUT,BOVESPA
PETRK3,"PETROBRAS PN, R$ 43.65, 14-11-2024",0.01,0.02,0.01,0.02,32600,43.65,CALL,BOVESPA
PETRW3,"PETROBRAS PN, R$ 43.65, 14-11-2024",0.0,0.0,0.0,7.49,0,43.65,PUT,BOVESPA
PETRK438,"PETROBRAS PN, R$ 43.90, 14-11-2024",0.0,0.0,0.0,0.02,0,43.9,CALL,BOVESPA
PETRW438,"PETROBRAS PN, R$ 43.90, 14-11-2024",0.0,0.0,0.0,7.99,0,43.9,PUT,BOVESPA
PETRK44,"PETROBRAS PN, R$ 44.15, 14-11-2024",0.02,0.02,0.01,0.02,30500,44.15,CALL,BOVESPA
PETRW44,"PETROBRAS PN, R$ 44.15, 14-11-2024",7.84,7.84,7.84,7.84,2500,44.15,PUT,BOVESPA
PETRK443,"PETROBRAS PN, R$ 44.40, 14-11-2024",0.01,0.02,0.01,0.02,14300,44.4,CALL,BOVESPA
PETRW443,"PETROBRAS PN, R$ 44.40, 14-11-2024",0.0,0.0,0.0,7.23,0,44.4,PUT,BOVESPA
PETRK4,"PETROBRAS PN, R$ 44.65, 14-11-2024",0.01,0.02,0.01,0.02,238000,44.65,CALL,BOVESPA
PETRW4,"PETROBRAS PN, R$ 44.65, 14-11-2024",8.4,8.4,8.4,8.4,100,44.65,PUT,BOVESPA
PETRK448,"PETROBRAS PN, R$ 44.90, 14-11-2024",0.01,0.02,0.01,0.02,186400,44.9,CALL,BOVESPA
PETRW448,"PETROBRAS PN, R$ 44.90, 14-11-2024",0.0,0.0,0.0,8.44,0,44.9,PUT,BOVESPA
PETRK5,"PETROBRAS PN, R$ 45.15, 14-11-2024",0.01,0.01,0.01,0.01,15600,45.15,CALL,BOVESPA
PETRW5,"PETROBRAS PN, R$ 45.15, 14-11-2024",0.0,0.0,0.0,8.71,0,45.15,PUT,BOVESPA
PETRK453,"PETROBRAS PN, R$ 45.40, 14-11-2024",0.01,0.01,0.01,0.01,200,45.4,CALL,BOVESPA
PETRW453,"PETROBRAS PN, R$ 45.40, 14-11-2024",0.0,0.0,0.0,8.7,0,45.4,PUT,BOVESPA
PETRK6,"PETROBRAS PN, R$ 45.65, 14-11-2024",0.0,0.0,0.0,0.01,0,45.65,CALL,BOVESPA
PETRW6,"PETROBRAS PN, R$ 45.65, 14-11-2024",0.0,0.0,0.0,8.94,0,45.65,PUT,BOVESPA
PETRK458,"PETROBRAS PN, R$ 45.90, 14-11-2024",0.01,0.01,0.01,0.01,100,45.9,CALL,BOVESPA
PETRW458,"PETROBRAS PN, R$ 45.90, 14-11-2024",0.0,0.0,0.0,8.9,0,45.9,PUT,BOVESPA
PETRK470,"PETROBRAS PN, R$ 46.15, 14-11-2024",0.01,0.01,0.01,0.01,1900,46.15,CALL,BOVESPA
PETRW470,"PETROBRAS PN, R$ 46.15, 14-11-2024",9.8,9.9,9.75,9.87,2300,46.15,PUT,BOVESPA
PETRK463,"PETROBRAS PN, R$ 46.40, 14-11-2024",0.01,0.01,0.01,0.01,100,46.4,CALL,BOVESPA
PETRW463,"PETROBRAS PN, R$ 46.40, 14-11-2024",0.0,0.0,0.0,9.2,0,46.4,PUT,BOVESPA
PETRK475,"PETROBRAS PN, R$ 46.65, 14-11-2024",0.01,0.01,0.01,0.01,50000,46.65,CALL,BOVESPA
PETRW475,"PETROBRAS PN, R$ 46.65, 14-11-2024",0.0,0.0,0.0,9.4,0,46.65,PUT,BOVESPA
PETRK481,"PETROBRAS PN, R$ 47.15, 14-11-2024",0.01,0.01,0.01,0.01,53500,47.15,CALL,BOVESPA
PETRW481,"PETROBRAS PN, R$ 47.15, 14-11-2024",0.0,0.0,0.0,9.96,0,47.15,PUT,BOVESPA
PETRK486,"PETROBRAS PN, R$ 47.65, 14-11-2024",0.0,0.0,0.0,0.01,0,47.65,CALL,BOVESPA
PETRW486,"PETROBRAS PN, R$ 47.65, 14-11-2024",0.0,0.0,0.0,9.95,0,47.65,PUT,BOVESPA
PETRK491,"PETROBRAS PN, R$ 48.15, 14-11-2024",0.0,0.0,0.0,0.01,0,48.15,CALL,BOVESPA
PETRW491,"PETROBRAS PN, R$ 48.15, 14-11-2024",0.0,0.0,0.0,10.18,0,48.15,PUT,BOVESPA
PETRK493,"PETROBRAS PN, R$ 48.40, 14-11-2024",0.0,0.0,0.0,0.01,0,48.4,CALL,BOVESPA
PETRW493,"PETROBRAS PN, R$ 48.40, 14-11-2024",0.0,0.0,0.0,10.33,0,48.4,PUT,BOVESPA
PETRK496,"PETROBRAS PN, R$ 48.65, 14-11-2024",0.0,0.0,0.0,0.01,0,48.65,CALL,BOVESPA
PETRW496,"PETROBRAS PN, R$ 48.65, 14-11-2024",0.0,0.0,0.0,12.67,0,48.65,PUT,BOVESPA
PETRK596,"PETROBRAS PN, R$ 58.65, 14-11-2024",0.0,0.0,0.0,0.01,0,58.65,CALL,BOVESPA
PETRW596,"PETROBRAS PN, R$ 58.65, 14-11-2024",22.29,22.29,22.29,22.29,100,58.65,PUT,BOVESPA
PETRK606,"PETROBRAS PN, R$ 59.65, 14-11-2024",0.01,0.01,0.01,0.01,70100,59.65,CALL,BOVESPA
PETRW606,"PETROBRAS PN, R$ 59.65, 14-11-2024",0.0,0.0,0.0,21.45,0,59.65,PUT,BOVESPA
PETRK300W4,"PETROBRAS PN, R$ 30.00, 22-11-2024",0.0,0.0,0.0,0.0,0,30.0,CALL,BOVESPA
PETRW300W4,"PETROBRAS PN, R$ 30.00, 22-11-2024",0.0,0.0,0.0,0.0,0,30.0,PUT,BOVESPA
PETRK305W4,"PETROBRAS PN, R$ 30.50, 22-11-2024",0.0,0.0,0.0,0.0,0,30.5,CALL,BOVESPA
PETRW305W4,"PETROBRAS PN, R$ 30.50, 22-11-2024",0.0,0.0,0.0,0.0,0,30.5,PUT,BOVESPA
PETRK310W4,"PETROBRAS PN, R$ 31.00, 22-11-2024",0.0,0.0,0.0,0.0,0,31.0,CALL,BOVESPA
PETRW310W4,"PETROBRAS PN, R$ 31.00, 22-11-2024",0.0,0.0,0.0,0.0,0,31.0,PUT,BOVESPA
PETRK315W4,"PETROBRAS PN, R$ 31.50, 22-11-2024",0.0,0.0,0.0,0.0,0,31.5,CALL,BOVESPA
PETRW315W4,"PETROBRAS PN, R$ 31.50, 22-11-2024",0.0,0.0,0.0,0.0,0,31.5,PUT,BOVESPA
PETRK320W4,"PETROBRAS PN, R$ 32.00, 22-11-2024",0.0,0.0,0.0,0.0,0,32.0,CALL,BOVESPA
PETRW320W4,"PETROBRAS PN, R$ 32.00, 22-11-2024",0.0,0.0,0.0,0.0,0,32.0,PUT,BOVESPA
PETRK325W4,"PETROBRAS PN, R$ 32.50, 22-11-2024",0.0,0.0,0.0,0.0,0,32.5,CALL,BOVESPA
PETRW325W4,"PETROBRAS PN, R$ 32.50, 22-11-2024",0.0,0.0,0.0,0.15,0,32.5,PUT,BOVESPA
PETRK330W4,"PETROBRAS PN, R$ 33.00, 22-11-2024",0.0,0.0,0.0,0.0,0,33.0,CALL,BOVESPA
PETRW330W4,"PETROBRAS PN, R$ 33.00, 22-11-2024",0.0,0.0,0.0,0.05,0,33.0,PUT,BOVESPA
PETRK335W4,"PETROBRAS PN, R$ 33.50, 22-11-2024",0.0,0.0,0.0,0.0,0,33.5,CALL,BOVESPA
PETRW335W4,"PETROBRAS PN, R$ 33.50, 22-11-2024",0.0,0.0,0.0,0.0,0,33.5,PUT,BOVESPA
PETRK340W4,"PETROBRAS PN, R$ 34.00, 22-11-2024",0.0,0.0,0.0,0.0,0,34.0,CALL,BOVESPA
PETRW340W4,"PETROBRAS PN, R$ 34.00, 22-11-2024",0.0,0.0,0.0,0.0,0,34.0,PUT,BOVESPA
PETRK345W4,"PETROBRAS PN, R$ 34.50, 22-11-2024",0.0,0.0,0.0,0.0,0,34.5,CALL,BOVESPA
PETRW345W4,"PETROBRAS PN, R$ 34.50, 22-11-2024",0.0,0.0,0.0,0.0,0,34.5,PUT,BOVESPA
PETRK350W4,"PETROBRAS PN, R$ 35.00, 22-11-2024",0.0,0.0,0.0,0.0,0,35.0,CALL,BOVESPA
PETRW350W4,"PETROBRAS PN, R$ 35.00, 22-11-2024",0.0,0.0,0.0,0.59,0,35.0,PUT,BOVESPA
PETRK355W4,"PETROBRAS PN, R$ 35.50, 22-11-2024",0.0,0.0,0.0,0.0,0,35.5,CALL,BOVESPA
PETRW355W4,"PETROBRAS PN, R$ 35.50, 22-11-2024",0.0,0.0,0.0,0.81,0,35.5,PUT,BOVESPA
PETRK360W4,"PETROBRAS PN, R$ 36.00, 22-11-2024",1.52,1.52,1.04,1.2,19600,36.0,CALL,BOVESPA
PETRW360W4,"PETROBRAS PN, R$ 36.00, 22-11-2024",0.0,0.0,0.0,1.07,0,36.0,PUT,BOVESPA
PETRK365W4,"PETROBRAS PN, R$ 36.50, 22-11-2024",0.0,0.0,0.0,0.0,0,36.5,CALL,BOVESPA
PETRW365W4,"PETROBRAS PN, R$ 36.50, 22-11-2024",0.0,0.0,0.0,0.0,0,36.5,PUT,BOVESPA
PETRK370W4,"PETROBRAS PN, R$ 37.00, 22-11-2024",0.45,0.45,0.45,0.45,100,37.0,CALL,BOVESPA
PETRW370W4,"PETROBRAS PN, R$ 37.00, 22-11-2024",1.18,1.18,1.18,1.18,800,37.0,PUT,BOVESPA
PETRK375W4,"PETROBRAS PN, R$ 37.50, 22-11-2024",0.49,0.5,0.4,0.5,24400,37.5,CALL,BOVESPA
PETRW375W4,"PETROBRAS PN, R$ 37.50, 22-11-2024",0.0,0.0,0.0,0.0,0,37.5,PUT,BOVESPA
PETRK380W4,"PETROBRAS PN, R$ 38.00, 22-11-2024",0.34,0.53,0.32,0.53,3000,38.0,CALL,BOVESPA
PETRW380W4,"PETROBRAS PN, R$ 38.00, 22-11-2024",0.0,0.0,0.0,0.0,0,38.0,PUT,BOVESPA
PETRK385W4,"PETROBRAS PN, R$ 38.50, 22-11-2024",0.0,0.0,0.0,0.27,0,38.5,CALL,BOVESPA
PETRW385W4,"PETROBRAS PN, R$ 38.50, 22-11-2024",0.0,0.0,0.0,0.0,0,38.5,PUT,BOVESPA
PETRK390W4,"PETROBRAS PN, R$ 39.00, 22-11-2024",0.0,0.0,0.0,0.0,0,39.0,CALL,BOVESPA
PETRW390W4,"PETROBRAS PN, R$ 39.00, 22-11-2024",0.0,0.0,0.0,0.0,0,39.0,PUT,BOVESPA
PETRK395W4,"PETROBRAS PN, R$ 39.50, 22-11-2024",0.0,0.0,0.0,0.15,0,39.5,CALL,BOVESPA
PETRW395W4,"PETROBRAS PN, R$ 39.50, 22-11-2024",0.0,0.0,0.0,0.0,0,39.5,PUT,BOVESPA
PETRK400W4,"PETROBRAS PN, R$ 40.00, 22-11-2024",0.12,0.12,0.1,0.1,11000,40.0,CALL,BOVESPA
PETRW400W4,"PETROBRAS PN, R$ 40.00, 22-11-2024",0.0,0.0,0.0,0.0,0,40.0,PUT,BOVESPA
PETRK405W4,"PETROBRAS PN, R$ 40.50, 22-11-2024",0.0,0.0,0.0,0.0,0,40.5,CALL,BOVESPA
PETRW405W4,"PETROBRAS PN, R$ 40.50, 22-11-2024",0.0,0.0,0.0,0.0,0,40.5,PUT,BOVESPA
PETRK410W4,"PETROBRAS PN, R$ 41.00, 22-11-2024",0.3,0.3,0.3,0.3,3400,41.0,CALL,BOVESPA
PETRW410W4,"PETROBRAS PN, R$ 41.00, 22-11-2024",0.0,0.0,0.0,0.0,0,41.0,PUT,BOVESPA
PETRK415W4,"PETROBRAS PN, R$ 41.50, 22-11-2024",0.0,0.0,0.0,0.0,0,41.5,CALL,BOVESPA
PETRW415W4,"PETROBRAS PN, R$ 41.50, 22-11-2024",0.0,0.0,0.0,0.0,0,41.5,PUT,BOVESPA
PETRK420W4,"PETROBRAS PN, R$ 42.00, 22-11-2024",0.0,0.0,0.0,0.0,0,42.0,CALL,BOVESPA
PETRW420W4,"PETROBRAS PN, R$ 42.00, 22-11-2024",0.0,0.0,0.0,0.0,0,42.0,PUT,BOVESPA
PETRK425W4,"PETROBRAS PN, R$ 42.50, 22-11-2024",0.0,0.0,0.0,0.0,0,42.5,CALL,BOVESPA
PETRW425W4,"PETROBRAS PN, R$ 42.50, 22-11-2024",0.0,0.0,0.0,0.0,0,42.5,PUT,BOVESPA
PETRK430W4,"PETROBRAS PN, R$ 43.00, 22-11-2024",0.0,0.0,0.0,0.0,0,43.0,CALL,BOVESPA
PETRW430W4,"PETROBRAS PN, R$ 43.00, 22-11-2024",0.0,0.0,0.0,0.0,0,43.0,PUT,BOVESPA
PETRK435W4,"PETROBRAS PN, R$ 43.50, 22-11-2024",0.0,0.0,0.0,0.0,0,43.5,CALL,BOVESPA
PETRW435W4,"PETROBRAS PN, R$ 43.50, 22-11-2024",0.0,0.0,0.0,0.0,0,43.5,PUT,BOVESPA
PETRK440W4,"PETROBRAS PN, R$ 44.00, 22-11-2024",0.0,0.0,0.0,0.0,0,44.0,CALL,BOVESPA
PETRW440W4,"PETROBRAS PN, R$ 44.00, 22-11-2024",0.0,0.0,0.0,0.0,0,44.0,PUT,BOVESPA
PETRK445W4,"PETROBRAS PN, R$ 44.50, 22-11-2024",0.0,0.0,0.0,0.0,0,44.5,CALL,BOVESPA
PETRW445W4,"PETROBRAS PN, R$ 44.50, 22-11-2024",0.0,0.0,0.0,0.0,0,44.5,PUT,BOVESPA
PETRK450W4,"PETROBRAS PN, R$ 45.00, 22-11-2024",0.0,0.0,0.0,0.0,0,45.0,CALL,BOVESPA
PETRW450W4,"PETROBRAS PN, R$ 45.00, 22-11-2024",0.0,0.0,0.0,0.0,0,45.0,PUT,BOVESPA
PETRK455W4,"PETROBRAS PN, R$ 45.50, 22-11-2024",0.0,0.0,0.0,0.0,0,45.5,CALL,BOVESPA
PETRW455W4,"PETROBRAS PN, R$ 45.50, 22-11-2024",0.0,0.0,0.0,0.0,0,45.5,PUT,BOVESPA
PETRK460W4,"PETROBRAS PN, R$ 46.00, 22-11-2024",0.0,0.0,0.0,0.0,0,46.0,CALL,BOVESPA
PETRW460W4,"PETROBRAS PN, R$ 46.00, 22-11-2024",0.0,0.0,0.0,0.0,0,46.0,PUT,BOVESPA
PETRK295W5,"PETROBRAS PN, R$ 29.50, 29-11-2024",0.0,0.0,0.0,0.0,0,29.5,CALL,BOVESPA
PETRW295W5,"PETROBRAS PN, R$ 29.50, 29-11-2024",0.0,0.0,0.0,0.0,0,29.5,PUT,BOVESPA
PETRK300W5,"PETROBRAS PN, R$ 30.00, 29-11-2024",0.0,0.0,0.0,0.0,0,30.0,CALL,BOVESPA
PETRW300W5,"PETROBRAS PN, R$ 30.00, 29-11-2024",0.0,0.0,0.0,0.0,0,30.0,PUT,BOVESPA
PETRK305W5,"PETROBRAS PN, R$ 30.50, 29-11-2024",0.0,0.0,0.0,0.0,0,30.5,CALL,BOVESPA
PETRW305W5,"PETROBRAS PN, R$ 30.50, 29-11-2024",0.0,0.0,0.0,0.0,0,30.5,PUT,BOVESPA
PETRK310W5,"PETROBRAS PN, R$ 31.00, 29-11-2024",0.0,0.0,0.0,0.0,0,31.0,CALL,BOVESPA
PETRW310W5,"PETROBRAS PN, R$ 31.00, 29-11-2024",0.0,0.0,0.0,0.11,0,31.0,PUT,BOVESPA
PETRK315W5,"PETROBRAS PN, R$ 31.50, 29-11-2024",0.0,0.0,0.0,0.0,0,31.5,CALL,BOVESPA
PETRW315W5,"PETROBRAS PN, R$ 31.50, 29-11-2024",0.0,0.0,0.0,0.0,0,31.5,PUT,BOVESPA
PETRK320W5,"PETROBRAS PN, R$ 32.00, 29-11-2024",0.0,0.0,0.0,0.0,0,32.0,CALL,BOVESPA
PETRW320W5,"PETROBRAS PN, R$ 32.00, 29-11-2024",0.0,0.0,0.0,0.0,0,32.0,PUT,BOVESPA
PETRK325W5,"PETROBRAS PN, R$ 32.50, 29-11-2024",0.0,0.0,0.0,0.0,0,32.5,CALL,BOVESPA
PETRW325W5,"PETROBRAS PN, R$ 32.50, 29-11-2024",0.0,0.0,0.0,0.0,0,32.5,PUT,BOVESPA
PETRK330W5,"PETROBRAS PN, R$ 33.00, 29-11-2024",0.0,0.0,0.0,0.0,0,33.0,CALL,BOVESPA
PETRW330W5,"PETROBRAS PN, R$ 33.00, 29-11-2024",0.0,0.0,0.0,0.0,0,33.0,PUT,BOVESPA
PETRK335W5,"PETROBRAS PN, R$ 33.50, 29-11-2024",0.0,0.0,0.0,0.0,0,33.5,CALL,BOVESPA
PETRW335W5,"PETROBRAS PN, R$ 33.50, 29-11-2024",0.0,0.0,0.0,0.0,0,33.5,PUT,BOVESPA
PETRK340W5,"PETROBRAS PN, R$ 34.00, 29-11-2024",0.0,0.0,0.0,0.0,0,34.0,CALL,BOVESPA
PETRW340W5,"PETROBRAS PN, R$ 34.00, 29-11-2024",0.0,0.0,0.0,0.0,0,34.0,PUT,BOVESPA
PETRK345W5,"PETROBRAS PN, R$ 34.50, 29-11-2024",0.0,0.0,0.0,0.0,0,34.5,CALL,BOVESPA
PETRW345W5,"PETROBRAS PN, R$ 34.50, 29-11-2024",0.0,0.0,0.0,0.0,0,34.5,PUT,BOVESPA
PETRK350W5,"PETROBRAS PN, R$ 35.00, 29-11-2024",0.0,0.0,0.0,0.0,0,35.0,CALL,BOVESPA
PETRW350W5,"PETROBRAS PN, R$ 35.00, 29-11-2024",0.55,1.2,0.54,0.54,6100,35.0,PUT,BOVESPA
PETRK355W5,"PETROBRAS PN, R$ 35.50, 29-11-2024",0.0,0.0,0.0,2.72,0,35.5,CALL,BOVESPA
PETRW355W5,"PETROBRAS PN, R$ 35.50, 29-11-2024",0.0,0.0,0.0,0.82,0,35.5,PUT,BOVESPA
PETRK360W5,"PETROBRAS PN, R$ 36.00, 29-11-2024",0.0,0.0,0.0,0.0,0,36.0,CALL,BOVESPA
PETRW360W5,"PETROBRAS PN, R$ 36.00, 29-11-2024",0.72,0.95,0.72,0.95,500,36.0,PUT,BOVESPA
PETRK365W5,"PETROBRAS PN, R$ 36.50, 29-11-2024",0.0,0.0,0.0,0.0,0,36.5,CALL,BOVESPA
PETRW365W5,"PETROBRAS PN, R$ 36.50, 29-11-2024",0.0,0.0,0.0,0.5,0,36.5,PUT,BOVESPA
PETRK370W5,"PETROBRAS PN, R$ 37.00, 29-11-2024",1.0,1.0,1.0,1.0,100,37.0,CALL,BOVESPA
PETRW370W5,"PETROBRAS PN, R$ 37.00, 29-11-2024",0.0,0.0,0.0,0.0,0,37.0,PUT,BOVESPA
PETRK375W5,"PETROBRAS PN, R$ 37.50, 29-11-2024",0.0,0.0,0.0,0.36,0,37.5,CALL,BOVESPA
PETRW375W5,"PETROBRAS PN, R$ 37.50, 29-11-2024",0.0,0.0,0.0,0.0,0,37.5,PUT,BOVESPA
PETRK380W5,"PETROBRAS PN, R$ 38.00, 29-11-2024",0.0,0.0,0.0,0.0,0,38.0,CALL,BOVESPA
PETRW380W5,"PETROBRAS PN, R$ 38.00, 29-11-2024",0.0,0.0,0.0,0.0,0,38.0,PUT,BOVESPA
PETRK385W5,"PETROBRAS PN, R$ 38.50, 29-11-2024",0.0,0.0,0.0,0.06,0,38.5,CALL,BOVESPA
PETRW385W5,"PETROBRAS PN, R$ 38.50, 29-11-2024",0.0,0.0,0.0,1.9,0,38.5,PUT,BOVESPA
PETRK390W5,"PETROBRAS PN, R$ 39.00, 29-11-2024",0.0,0.0,0.0,0.4,0,39.0,CALL,BOVESPA
PETRW390W5,"PETROBRAS PN, R$ 39.00, 29-11-2024",0.0,0.0,0.0,0.0,0,39.0,PUT,BOVESPA
PETRK395W5,"PETROBRAS PN, R$ 39.50, 29-11-2024",0.0,0.0,0.0,0.0,0,39.5,CALL,BOVESPA
PETRW395W5,"PETROBRAS PN, R$ 39.50, 29-11-2024",0.0,0.0,0.0,0.0,0,39.5,PUT,BOVESPA
PETRK400W5,"PETROBRAS PN, R$ 40.00, 29-11-2024",0.0,0.0,0.0,0.0,0,40.0,CALL,BOVESPA
PETRW400W5,"PETROBRAS PN, R$ 40.00, 29-11-2024",0.0,0.0,0.0,0.0,0,40.0,PUT,BOVESPA
PETRK405W5,"PETROBRAS PN, R$ 40.50, 29-11-2024",0.0,0.0,0.0,0.0,0,40.5,CALL,BOVESPA
PETRW405W5,"PETROBRAS PN, R$ 40.50, 29-11-2024",0.0,0.0,0.0,0.0,0,40.5,PUT,BOVESPA
PETRK410W5,"PETROBRAS PN, R$ 41.00, 29-11-2024",0.0,0.0,0.0,0.0,0,41.0,CALL,BOVESPA
PETRW410W5,"PETROBRAS PN, R$ 41.00, 29-11-2024",0.0,0.0,0.0,0.0,0,41.0,PUT,BOVESPA
PETRK415W5,"PETROBRAS PN, R$ 41.50, 29-11-2024",0.0,0.0,0.0,0.0,0,41.5,CALL,BOVESPA
PETRW415W5,"PETROBRAS PN, R$ 41.50, 29-11-2024",0.0,0.0,0.0,0.0,0,41.5,PUT,BOVESPA
PETRK420W5,"PETROBRAS PN, R$ 42.00, 29-11-2024",0.0,0.0,0.0,0.0,0,42.0,CALL,BOVESPA
PETRW420W5,"PETROBRAS PN, R$ 42.00, 29-11-2024",0.0,0.0,0.0,0.0,0,42.0,PUT,BOVESPA
PETRK425W5,"PETROBRAS PN, R$ 42.50, 29-11-2024",0.0,0.0,0.0,0.0,0,42.5,CALL,BOVESPA
PETRW425W5,"PETROBRAS PN, R$ 42.50, 29-11-2024",0.0,0.0,0.0,0.0,0,42.5,PUT,BOVESPA
PETRK430W5,"PETROBRAS PN, R$ 43.00, 29-11-2024",0.0,0.0,0.0,0.0,0,43.0,CALL,BOVESPA
PETRW430W5,"PETROBRAS PN, R$ 43.00, 29-11-2024",0.0,0.0,0.0,0.0,0,43.0,PUT,BOVESPA
PETRK435W5,"PETROBRAS PN, R$ 43.50, 29-11-2024",0.0,0.0,0.0,0.0,0,43.5,CALL,BOVESPA
PETRW435W5,"PETROBRAS PN, R$ 43.50, 29-11-2024",0.0,0.0,0.0,0.0,0,43.5,PUT,BOVESPA
PETRK440W5,"PETROBRAS PN, R$ 44.00, 29-11-2024",0.0,0.0,0.0,0.0,0,44.0,CALL,BOVESPA
PETRW440W5,"PETROBRAS PN, R$ 44.00, 29-11-2024",0.0,0.0,0.0,0.0,0,44.0,PUT,BOVESPA
PETRK445W5,"PETROBRAS PN, R$ 44.50, 29-11-2024",0.0,0.0,0.0,0.0,0,44.5,CALL,BOVESPA
PETRW445W5,"PETROBRAS PN, R$ 44.50, 29-11-2024",0.0,0.0,0.0,0.0,0,44.5,PUT,BOVESPA
PETRK450W5,"PETROBRAS PN, R$ 45.00, 29-11-2024",0.0,0.0,0.0,0.0,0,45.0,CALL,BOVESPA
PETRW450W5,"PETROBRAS PN, R$ 45.00, 29-11-2024",0.0,0.0,0.0,0.0,0,45.0,PUT,BOVESPA
PETRK455W5,"PETROBRAS PN, R$ 45.50, 29-11-2024",0.0,0.0,0.0,0.0,0,45.5,CALL,BOVESPA
PETRW455W5,"PETROBRAS PN, R$ 45.50, 29-11-2024",0.0,0.0,0.0,0.0,0,45.5,PUT,BOVESPA
PETRL397W2,"PETROBRAS PN, R$ 39.75, 13-12-2024",0.0,0.0,0.0,0.77,0,39.75,CALL,BOVESPA
PETRX397W2,"PETROBRAS PN, R$ 39.75, 13-12-2024",0.0,0.0,0.0,0.0,0,39.75,PUT,BOVESPA
PETRL109,"PETROBRAS PN, R$ 1.09, 20-12-2024",0.0,0.0,0.0,34.63,0,1.09,CALL,BOVESPA
PETRX109,"PETROBRAS PN, R$ 1.09, 20-12-2024",0.0,0.0,0.0,0.0,0,1.09,PUT,BOVESPA
PETRL829,"PETROBRAS PN, R$ 2.19, 20-12-2024",0.0,0.0,0.0,33.42,0,2.19,CALL,BOVESPA
PETRX829,"PETROBRAS PN, R$ 2.19, 20-12-2024",0.0,0.0,0.0,0.01,0,2.19,PUT,BOVESPA
PETRL368,"PETROBRAS PN, R$ 3.69, 20-12-2024",0.0,0.0,0.0,32.08,0,3.69,CALL,BOVESPA
PETRX368,"PETROBRAS PN, R$ 3.69, 20-12-2024",0.0,0.0,0.0,0.0,0,3.69,PUT,BOVESPA
